,Tweets
6594,"['just', 'tested', 'positive', 'covid', 'god', 'guess']"
6595,"['they', 'sacrificing', 'security', 'the', 'one', 'brains', 'region', 'apparently', 'covid', 'made', 'everyone', 'losing', 'stupidity', 'apparently']"
6596,"['among', 'fire', 'yet', 'utterly', 'comical', 'speech', 'easy', 'miss', 'key', 'phrase', 'operating', 'new', 'we', 'new', 'covid', 'they', 'intend', 'ever', 'let', 'us', 'go', 'back', 'way', 'life', 'this', 'great', 'reset', 'it', 'us', 'stop']"
6597,"['did', 'covid', 'blood', 'one', 'common', 'secondary', 'covid', 'my', 'sons', 'year', 'old', 'friend', 'normally', 'covid', 'ended', 'month', 'later', 'blood', 'clot', 'brain', 'he', 'fully', 'blood']"
6598,"['my', 'two', 'fed', 'part', 'it', 'congress', 'job', 'control', 'inflation', 'uncertainty', 'bad', 'covid', 'going', 'going', 'big', 'hedge', 'second', 'the', 'fed', 'seeing', 'warning', 'late']"
6599,"['we', 'still', 'want', 'catch', 'help', 'long', 'covid', 'still', 'thing']"
6600,"['sure', 'school', 'telling', 'us', 'told', 'advice', 'given', 'reinstate', 'good', 'told', 'assume', 'risk', 'covid', 'omnipresent', 'school', 'anything', 'advice', 'much', 'work']"
6601,"['interestingly', 'enough', 'covid', 'trend', 'line', 'suspect', 'accumulation', 'sideways', 'break', 'bearish', 'news', 'could', 'fall', 'long', 'way']"
6602,"['this', 'said', 'covid', 'free', 'if', 'vacation', 'say']"
6603,"['got', 'rekindle', 'past', 'couple', 'days', 'cause', 'covid', 'happy']"
6604,"['maybe', 'thread', 'clinic', 'wait', 'new', 'museum', 'exhibit', 'ie', 'this', 'he', 'got', 'covid', 'his', 'appointment', 'th']"
6605,"['series', 'astonishing', 'anyone', 'could', 'diminish', 'title', 'last', 'year', 'calling', 'covid', 'as', 'walk', 'fire', 'win', 'championship', 'gross', 'hard', 'hot', 'take']"
6606,"['damn', 'feel', 'like', 'since', 'covid']"
6607,"['episode', 'the', 'real', 'global', 'covid', 'summit', 'via']"
6608,"['so', 'get', 'covid', 'vaccine', 'like', 'every', 'decent', 'your', 'point', 'dude']"
6609,"['wait', 'coming', 'loose', 'new', 'covid', 'symptom']"
6610,"['so', 'motivation', 'know', 'certain', 'cable', 'station', 'said', 'big', 'deal', 'got', 'covid', 'what', 'country']"
6611,"['the', 'covid', 'pandemic', 'way', 'commercial', 'real', 'estate', 'business']"
6612,"['remember', 'underground', 'covid']"
6613,"['st', 'point', 'everyone', 'know', 'covid', 'stated', 'affective', 'week', 'keep', 'poison', 'buttercup']"
6614,"['are', 'daft', 'cost', 'money', 'get', 'moving', 'crash', 'there', 'literally', 'place', 'put', 'money', 'except', 'market', 'decade', 'one', 'great', 'market', 'trump', 'tax', 'cut', 'performance', 'even', 'covid', 'slow']"
6615,"['feel', 'got', 'dry', 'powder', 'still', 'dont', 'look', 'good', 'no', 'fed', 'pump', 'economy', 'like', 'covid', 'dump', 'march', 'probably', 'cost', 'going', 'wait', 'till', 'least', 'next', 'inflation', 'going', 'right', 'direction']"
6616,"['this', 'play', 'full', 'healthy', 'team', 'still', 'ringless', 'book', 'covid', 'injury', 'count']"
6617,"['fringe', 'excess', 'death', 'calculation', 'pretty', 'much', 'basic', 'analysis', 'painfully', 'obvious', 'well', 'happening', 'covid', 'basic', 'algebra', 'classes', 'breeze', 'past', 'ease']"
6618,"['thanks', 'blocking', 'like', 'covid', 'sooner', 'later', 'get', 'it']"
6619,"['fringe', 'right', 'did', 'even', 'know', 'covid', 'difficult']"
6620,"['brought', 'rising', 'shipping', 'oil', 'major', 'supply', 'largely', 'driven', 'shipping', 'disruption', 'container', 'covid', 'inspiration', 'business']"
6621,"['he', 'fine', 'they', 'think', 'covid', 'my', 'brother', 'law', 'mild', 'heart', 'attack', 'time', 'he', 'his', 'care', 'top', 'notch', 'you', 'naive', 'think', 'need', 'ma', 'pretty', 'privileged', 'attitude']"
6622,"['well', 'sure', 'would', 'fare', 'covid', 'thanks', 'expert', 'medical', 'advice']"
6623,['covid']
6624,"['how', 'know', 'people', 'getting', 'long', 'covid', 'genetically', 'vulnerable']"
6625,"['of', 'have', 'up', 'they', 'won', 'take', 'any', 'more', 'covid']"
6626,"['my', 'father', 'tested', 'positive', 'covid', 'please', 'send', 'way']"
6627,"['freedom', 'gussie', 'didnt', 'ignore', 'follow', 'science', 'major', 'recommend', 'unrestricted', 'use', 'treatment', 'covid', 'experience', 'working', 'covid', 'heal', 'covid', 'period']"
6628,"['not', 'sure', 'read', 'via', 'support', 'post', 'covid', 'vaccine', 'check', 'fine', 'er', 'via', 'ended', 'long', 'term']"
6629,"['east', 'also', 'everyone', 'tested', 'case', 'way', 'way', 'higher', 'we', 'never', 'tested', 'knew', 'covid', 'denominator', 'use', 'critical', 'thinking']"
6630,"['yes', 'pureblood', 'nurse', 'covid', 'negative', 'always']"
6631,"['kim', 'un', 'north', 'military', 'stabilize', 'drug', 'supply', 'amid', 'covid', 'outbreak']"
6632,"['declaration', 'restore', 'scientific', 'integrity', 'global', 'covid', 'summit', 'joint', 'statement', 'medical', 'end', 'national', 'emergency', 'restore', 'scientific', 'integrity', 'address', 'against', 'humanity']"
6633,"['the', 'miserable', 'failure', 'and', 'say', 'dying', 'argument', 'hold', 'weight', 'just', 'ask', 'millions', 'covid', 'fine', 'before', 'assume', 'took', 'shot']"
6634,"['wish', 'covid', 'positive', 'something', 'fun', 'like', 'going', 'dancing', 'kissing', 'stranger', 'went', 'conference', 'work', 'wore', 'entire', 'time', 'indoors']"
6635,"['covid', 'nearly']"
6636,"['speeding', 'covid', 'fatal', 'went']"
6637,"['vaccination', 'address', 'vascular', 'disease', 'long', 'covid', 'they', 'still', 'happen', 'breakthrough']"
6638,"['stupid', 'covid', 'hope', 'rest', 'stay', 'healthy']"
6639,"['so', 'roughly', 'third', 'people', 'covid', 'us', 'away', 'available', 'of', 'half', 'could', 'people']"
6640,"['the', 'shortage', 'driven', 'largely', 'recall', 'nutrition', 'ongoing', 'supply', 'chain', 'covid', 'pandemic', 'but', 'many', 'high', 'profile', 'blame', 'shortage']"
6641,"['remember', 'tearing', 'got', 'covid', 'almost', 'threw', 'pizza', 'shop']"
6642,['covid']
6643,"['affect', 'million', 'people', 'infected', 'covid', 'us', 'believe', 'might', 'develop', 'long', 'covid', 'due', 'rising', 'case', 'omicron']"
6644,"['barb', 'correct', 'got', 'covid', 'sick', 'stuff', 'time', 'typical', 'high', 'school', 'debating', 'captain']"
6645,"['half', 'staff', 'tomorrow', 'may', 'memory', 'million', 'covid']"
6646,"['why', 'still', 'charity', 'foundation', 'covid', 'people', 'whole', 'time', 'cause']"
6647,['covid']
6648,"['this', 'trip', 'event', 'got', 'cain', 'covid', 'never']"
6649,"['the', 'risk', 'syndrome', 'covid', 'low', 'via']"
6650,"['because', 'government', 'threw', 'huge', 'state', 'purse', 'backed', 'bung', 'part', 'arrangement', 'give', 'millions', 'subsidy', 'keep', 'quiet', 'covid']"
6651,"['this', 'ass', 'sign', 'figure', 'covid']"
6652,"['got', 'cough', 'sore', 'throat', 'headache', 'blocked', 'nose', 'it', 'must', 'cold', 'will', 'test']"
6653,"['news', 'lightning', 'defender', 'walsh', 'miss', 'round', 'clash', 'due', 'government', 'covid', 'health', 'safety', 'come', 'side']"
6654,"['nothing', 'war', 'china', 'covid', 'cost', 'energy', 'these', 'add']"
6655,"['what', 'arresting', 'people', 'house', 'if', 'think', 'possibility', 'naive', 'look', 'covid', 'china', 'it', 'could', 'happen']"
6656,"['covid', 'se', 'laver', 'mains']"
6657,"['normalize', 'dripping', 'leftover', 'home', 'covid', 'test', 'dropper', 'liquid', 'onto', 'little', 'paper', 'selling', 'like', 'acid']"
6658,"['fraud', 'proven', 'court', 'company', 'liable', 'all', 'covid', 'via']"
6659,"['nbc', 'boston', 'how', 'long', 'do', 'need', 'quarantine', 'if', 'test', 'positive', 'covid']"
6660,"['my', 'little', 'brother', 'covid']"
6661,"['they', 'seeing', 'away', 'van', 'vice', 'president', 'getting', 'covid', 'this', 'bad', 'karma', 'coming', 'right', 'back', 'haunt']"
6662,"['sure', 'coincidence', 'media', 'control', 'covid', 'slipping', 'away']"
6663,"['know', 'lot', 'people', 'piling', 'super', 'housing', 'policy', 'clearly', 'worked', 'the', 'dob', 'circa', 'ish', 'dying', 'covid', 'strategy', 'housing', 'supply', 'win', 'win', 'auspoll', 'super']"
6664,"['got', 'covid']"
6665,"['joe', 'you', 'mean', 'insurrection', 'supporter', 'fake', 'covid', 'cure', 'unable', 'find', 'canada', 'map', 'guy', 'that', 'valuable', 'source', 'information', 'not', 'even', 'rising', 'bar', 'junk', 'journalism']"
6666,"['buy', 'hold', 'micro', 'lots', 'long', 'untill', 'year', 'end', 'for', 'every', 'add', 'another', 'micro', 'lot', 'manage', 'risk', 'stop', 'covid', 'high', 'buy', 'hold', 'untill', 'year', 'end', 'beat', 'trading', 'sure']"
6667,"['the', 'really', 'used', 'counter', 'terrorism', 'tactics', 'investigate', 'covid', 'school', 'vaccine', 'yes', 'targeted', 'we', 'need', 'know', 'else', 'targeted', 'authorized', 'illegal']"
6668,"['remember', 'trump', 'got', 'covid', 'think', 'last', 'time', 'country', 'ever', 'truly', 'happy']"
6669,"['covid', 'extreme', 'poverty', 'report']"
6670,"['long', 'covid', 'considering', 'oxygen', 'number', 'seeking', 'help', 'charity']"
6671,"['hope', 'my', 'best', 'friend', 'family', 'anti', 'and', 'got', 'their', 'dad', 'covid', 'long', 'covid', 'fully', 'family', 'care', 'think', 'thing', 'new', 'scary', 'love']"
6672,['covid']
6673,"['covid', 'merchant']"
6674,"['because', 'stop', 'spread', 'fit', 'tested', 'equivalent', 'don', 'pretend', 'like', 'easy', 'buy', 'fit', 'test', 'constantly', 'wear', 'ns', 'good', 'news', 'anyone', 'worried', 'covid', 'wear', 'confidence', 'make', 'difference']"
6675,"['that', 'booked', 'got', 'half', 'plan', 'but', 'enough', 'time', 'explore', 'pick', 'stuff', 'am', 'looking', 'forward', 'covid', 'sod', 'want', 'miss']"
6676,"['dobby', 'so', 'framing', 'issue', 'dichotomy', 'watching', 'game', 'versus', 'people', 'dying', 'fair', 'view', 'bad', 'faith', 'it', 'also', 'serve', 'promote', 'discourse', 'legitimate', 'covid']"
6677,"['lot', 'know', 'booked', 'big', 'spring', 'summer', 'catch', 'covid', 'there', 'surge', 'near', 'term', 'no']"
6678,"['solid', 'covid', 'information', 'newton']"
6679,"['this', 'play', 'full', 'healthy', 'team', 'still', 'ringless', 'book', 'covid', 'injury', 'count']"
6680,"['the', 'hat', 'well', 'disagree', 'when', 'sold', 'dope', 'got', 'caught', 'gave', 'right', 'free', 'familiar', 'church', 'arrest', 'story', 'was', 'covid', 'don', 'know']"
6681,"['tell', 'guy', 'covid']"
6682,"['yet', 'covid', 'less']"
6683,"['today', 'start', 'third', 'week', 'school', 'covid', 'already', 'running', 'rampant', 'over', 'half', 'year', 'already', 'tested', 'positive', 'wish', 'would', 'bring', 'back', 'mask', 'keep', 'us', 'safe']"
6684,"['know', 'pain', 'encourage', 'get', 'one', 'confirm', 'home', 'test', 'not', 'far', 'accurate', 'home', 'test', 'also', 'know', 'home', 'testing', 'part', 'stay', 'low', 'even', 'tho', 'like', 'everyone', 'getting', 'covid']"
6685,"['there', 'covid', 'cov', 'virus', 'the', 'test', 'invalid', 'the', 'majority', 'even', 'sick', 'people', 'wake']"
6686,"['that', 'covid', 'department', 'go', 'st']"
6687,"['almost', 'moving', 'yet', 'eat', 'restaurant', 'make', 'home', 'order', 'thanks', 'covid']"
6688,"['the', 'one', 'gift', 'covid', 'gave', 'shelter', 'mass', 'dont', 'see', 'everyone', 'rush', 'get', 'back']"
6689,"['that', 'incorrect', 'they', 'covid', 'respiratory', 'system', 'made', 'ventilator', 'start']"
6690,"['no', 'disparaging', 'bubble', 'nasty', 'chip', 'came', 'covid', 'season']"
6691,"['single', 'world', 'government', 'in', 'by', 'who', 'covid', 'emergency', 'to', 'overthrow', 'sovereignty']"
6692,"['yes', 'when', 'covid', 'first', 'watched', 'ton', 'since', 'part', 'package']"
6693,"['covid', 'spreading', 'like', 'crazy', 'job', 'really', 'hate', 'working', 'nursing', 'home', 'pray', 'god', 'keep', 'covered', 'first', 'time', 'caught', 'covid', 'got', 'someone', 'work', 'second', 'time', 'since', 'covid', 'spreading', 'crazy']"
6694,"['palpably', 'worse', 'though', 'covid', 'all', 'welsh', 'labour', 'not', 'sure', 'indy', 'could', 'fund', 'especially', 'without', 'dropping', 'already', 'awful', 'today']"
6695,"['hate', 'adult', 'husband', 'saying', 'work', 'would', 'quarantine', 'would', 'away', 'another', 'it', 'really', 'hard', 'live', 'alone', 'stress', 'covid', 'maybe', 'it', 'like', 'win']"
6696,"['not', 'going', 'call', 'question', 'last', 'year', 'bizarre', 'season', 'impacted', 'covid', 'that', 'would', 'thing', 'the', 'nothing', 'classy', 'twitter', 'similar', 'highroad']"
6697,"['and', 'covid', 'formula', 'expensive', 'afford']"
6698,"['really', 'covid']"
6699,"['lie', 'thought', 'together', 'like', 'covid', 'crazy']"
6700,"['did', 'test', 'covid', 'it', 'really', 'funky', 'individual', 'ended', 'emergency', 'different', 'personal', 'weird', 'covid']"
6701,"['my', 'wife', 'last', 'day', 'work', 'baby', 'watch', 'go', 'definitely', 'covid', 'baby', 'either', 'wife', 'conception']"
6702,"['some', 'tested', 'positive', 'covid', 'event', 'have', 'make', 'ton', 'fly']"
6703,"['even', 'walking', 'stage', 'talking', 'bout', 'mask', 'mask', 'covid', 'tight']"
6704,"['here', 'congress', 'immediately', 'fund', 'another', 'operation', 'warp', 'speed', 'finish', 'development', 'covid', 'nasal', 'block', 'infection', 'much', 'better', 'current', 'crop', 'yes']"
6705,"['nbc', 'boston', 'how', 'long', 'do', 'need', 'quarantine', 'if', 'test', 'positive', 'covid']"
6706,"['agree', 'why', 'refit', 'building', 'they', 'museum', 'they', 'refit', 'covid', 'hit', 'reopen', 'next', 'year', 'that', 'could', 'done']"
6707,"['honestly', 'considering', 'corporate', 'they', 'made', 'billing', 'covid', 'pain', 'ass', 'start', 'let', 'alone', 'expect', 'us', 'process', 'covid', 'prescription', 'whim']"
6708,"['mass', 'shooting', 'season', 'still', 'covid']"
6709,"['hope', 'feel', 'better', 'covid', 'fun']"
6710,"['caught', 'covid', 'getting', 'another', 'shot', 'yes', 'got', 'knew', 'better', 'feel', 'like', 'something', 'bad', 'happen']"
6711,"['lbs', 'the', 'lbs', 'one', 'week', 'covid', 'struck', 'closed', 'gym', 'walking', 'outside', 'instead', 'lost', 'another', 'same', 'sweater', 'lbs']"
6712,"['you', 'pretend', 'big', 'deal', 'covid', 'way', 'serious', 'flu', 'cold', 'brain', 'washed', 'look', 'data', 'know', 'pretty', 'well', 'severe', 'flu', 'pandemic']"
6713,"['covid', 'finally', 'got', 'confidently', 'say', 'worst', 'thing', 'ever', 'felt']"
6714,"['it', 'good', 'covid', 'free', 'pandemic', 'time', 'chill', 'week']"
6715,"['how', 'saved', 'while', 'covid', 'million', 'alternate', 'title', 'how', 'saved', 'while', 'million']"
6716,"['shanghai', 'reopen', 'covid', 'shut']"
6717,"['just', 'back', 'nephew', 'wedding', 'delightful', 'time', 'worried', 'covid', 'room', 'we', 'see', 'tomorrow', 'morning']"
6718,"['back', 'station', 'getting', 'ready', 'news', 'post', 'golf', 'tonight', 'buffalo', 'latest', 'mass', 'shooting', 'live', 'myrtle', 'beach', 'latest', 'case', 'summer', 'covid']"
6719,"['multiple', 'people', 'with', 'covid', 'after', 'white', 'house', 'event', 'via', 'beacon']"
6720,"['gym', 'return', 'covid', 'ease', 'say']"
6721,"['covid', 'test', 'certified', 'company', 'either', 'record', 'attestation', 'form', 'saying', 'covid', 'test']"
6722,"['remember', 'covid', 'mess']"
6723,"['what', 'crock', 'covid', 'less']"
6724,"['ugh', 'covid', 'not']"
6725,"['failure', 'ideology', 'covid', 'outsized', 'impact', 'us', 'as', 'us', 'million', 'covid', 'note', 'long', 'term', 'care', 'primary', 'care', 'public', 'health', 'toll']"
6726,"['rising', 'half', 'family', 'covid', 'half', 'still', 'testing', 'negative', 'if', 'choose', 'would', 'appreciate', 'limit', 'transmission', 'speedy', 'recovery']"
6727,"['today', 'first', 'attend', 'flag', 'raising', 'ceremony', 'since', 'covid', 'duty']"
6728,"['north', 'kim', 'military', 'drug', 'supply', 'amid', 'covid', 'outbreak']"
6729,"['congress', 'pass', 'covid', 'immediately', 'they', 'back', 'day', 'covid', 'test', 'colorado', 'community', 'family', 'member', 'useless', 'and', 'drive', 'testing', 'course', 'and', 'large', 'price']"
6730,"['gee', 'anyone', 'think', 'gun', 'problem', 'it', 'spreading', 'fast', 'covid', 'virus']"
6731,"['and', 'biggest', 'covid']"
6732,"['they', 'act', 'they', 'lie', 'demonize', 'dishonestly', 'obfuscate', 'reality', 'want', 'think', 'straight', 'they', 'seek', 'divide', 'addition', 'deceive', 'if', 'integrity', 'th', 'death', 'toll', 'covid', 'less']"
6733,"['really', 'covid', 'would', 'kill', 'tourism', 'alas', 'even', 'global', 'pandemic', 'stop', 'white', 'people', 'going', 'underprivileged', 'spread', 'colonial', 'knowledge', 'sake', 'essay']"
6734,"['yeah', 'convinced', 'covid', 'they', 'thought', 'blood', 'think', 'cancer', 'blood']"
6735,"['covid', 'pandemic', 'fixed', 'today', 'covid', 'there', 'hospital']"
6736,"['dropping', 'covid', 'start', 'turning', 'profit']"
6737,"['sorry', 'coming', 'account', 'hateful', 'think', 'got', 'covid', 'excuse', 'night', 'night']"
6738,"['like', 'every', 'theres', 'big', 'explosion', 'rap', 'music', 'included', 'cause', 'covid', 'put', 'hold']"
6739,"['impossible', 'forget', 'covid', 'covid']"
6740,"['are', 'honestly', 'serious', 'right', 'you', 'double', 'and', 'got', 'covid', 'anyway', 'and', 'telling', 'people', 'get', 'why', 'so', 'still', 'get', 'covid', 'like', 'what', 'ing', 'no', 'one', 'long', 'term', 'safety', 'no', 'one', 'what', 'matter']"
6741,"['blue', 'there', 'ignorance', 'sides', 'think', 'biggest', 'tell', 'think', 'covid', 'hospitalization', 'it', 'mil', 'watch', 'fox', 'given', 'time', 'not', 'lot']"
6742,"['so', 'rather', 'go', 'elderly', 'covid', 'pandemic', 'continue', 'hurt', 'hurt', 'vulnerable', 'people']"
6743,"['wolf', 'postal', 'vote', 'selected', 'genuine', 'fear', 'safety', 'pack', 'sent', 'interesting', 'need', 'prove', 'covid', 'emerge', 'phone', 'voting']"
6744,"['fun', 'fact', 'day', 'got', 'text', 'eligible', 'second', 'booster', 'got', 'covid']"
6745,"['the', 'covid', 'freak']"
6746,"['so', 'covid', 'get', 'go', 'shopping', 'there', 'gun', 'nut', 'waiting', 'good', 'know']"
