,Tweets
3238,"['morgan', 'you', 'make', 'valid', 'but', 'forget', 'much', 'money', 'pussy', 'trump', 'printed', 'covid', 'aid', 'more', 'fraudulent', 'in', 'silicon', 'valley', 'bought', 'lulu']"
3239,"['this', 'experience', 'driving', 'post', 'covid', 'maybe']"
3240,"['the', 'longer', 'delay', 'harder', 'less', 'funds', 'achieve', 'feat', 'well', 'less', 'productive', 'available', 'achieve', 'good', 'long', 'covid']"
3241,"['the', 'tell', 'haunt', 'back', 'future', 'like', 'tell', 'covid', 'haunt', 'back', 'shanghai', 'people']"
3242,"['lord', 'your', 'welcome', 'friend', 'last', 'time', 'said', 'country', 'without', 'covid', 'hurt', 'little', 'bit', 'happy', 'came', 'saw', 'real', 'deal', 'hope', 'see', 'soon']"
3243,"['wish', 'knew', 'it', 'sad', 'got', 'covid', 'knew', 'show', 'hardly', 'anyone', 'wearing', 'mask', 'week', 'two', 'rest', 'na', 'tour', 'praying', 'covid']"
3244,"['make', 'love', 'invent', 'new', 'covid', 'together']"
3245,"['that', 'assumed', 'counting', 'covid', 'record', 'keeping', 'clearly', 'case']"
3246,"['rising', 'since', 'trump', 'era', 'it', 'problem', 'trump', 'calling', 'covid', 'china', 'virus', 'brought', 'hatred', 'open', 'like', 'every', 'other', 'minority', 'shameful', 'true']"
3247,"['covid', 'coupled', 'profligate', 'central', 'really', 'screwed', 'pooch', 'global', 'scale', 'president', 'rating', 'six', 'year', 'low', 'rise']"
3248,"['we', 'may', 'also', 'take', 'account', 'proliferation', 'content', 'feeding', 'might', 'minor', 'fear', 'raging', 'wildfire', 'terror', 'hatred', 'for', 'every', 'ridiculous', 'covid', 'likely', 'replacement']"
3249,"['how', 'one', 'million', 'covid']"
3250,"['it', 'would', 'masterpiece', 'history', 'where', 'get', 'covid', 'moon', 'landing', 'completely', 'laughable']"
3251,"['super', 'used', 'surviving', 'covid', 'leaving', 'abusive', 'partner', 'home', 'does', 'not', 'think', 'super', 'used', 'standard', 'living', 'retirement']"
3252,"['think', 'covid']"
3253,"['yeah', 'covid', 'could', 'barely', 'get', 'couch', 'still']"
3254,"['many', 'scrupulous', 'never', 'contracted', 'covid', 'despite', 'extensive', 'contact', 'infectious']"
3255,"['know', 'discovered', 'covid', 'twitter', 'month', 'ago', 'life']"
3256,"['covid', 'got', 'today']"
3257,"['that', 'awful', 'feel', 'awful', 'covid', 'job', 'sweetheart']"
3258,"['what', 'least', 'expensive', 'form', 'covid', 'test', 'find', 'acceptable']"
3259,"['he', 'attention', 'never', 'forget', 'big', 'cheerleader', 'ridiculous', 'covid', 'he', 'constantly', 'broke', 'calling', 'us', 'never', 'stuck']"
3260,"['it', 'pretty', 'cool', 'got', 'covid']"
3261,"['got', 'covid', 'strip', 'club']"
3262,"['yeah', 'and', 'negative', 'narrative', 'suggesting', 'stone', 'part', 'covid', 'inaccurate', 'clearly', 'hate', 'stone']"
3263,"['covid', 'new', 'ba', 'ba', 'omicron', 'sub', 'found', 'at', 'least', 'ba', 'ba', 'least', 'according', 'world', 'health', 'organization']"
3264,"['stupid', 'gave', 'covid', 'week', 'ago', 'dead']"
3265,"['racial', 'hate', 'division', 'with', 'vaccine', 'worth', 'knowledge', 'covid', 'trump', 'never', 'help', 'what', 'country', 'stopped', 'pandemic', 'if', 'wrong', 'name', 'one', 'person', 'right', 'bet']"
3266,"['interesting', 'thread', 'design', 'structure', 'fire', 'hose', 'russia', 'invasion', 'covid', 'climate', 'change', 'it', 'advice', 'hopefully']"
3267,"['in', 'dying', 'covid']"
3268,"['how', 'much', 'rely', 'conduct', 'research', 'believe', 'tried', 'covid', 'example', 'science', 'supposed', 'work', 'talking', 'information', 'exactly', 'science', 'not', 'work']"
3269,"['ba', 'ba', 'carry', 'lr', 'delta', 'pathogenicity', 'there', 'might', 'reason', 'china', 'locked', 'wave', 'starting', 'us', 'covid']"
3270,"['china', 'contain', 'frustration', 'from', 'shanghai', 'covid', 'china', 'stop', 'acting', 'crazy', 'covid']"
3271,"['savage', 'bigger', 'question', 'going', 'government', 'local', 'federal', 'put', 'pass', 'government', 'set', 'something', 'like', 'covid', 'left', 'talk']"
3272,"['jake', 'would', 'play', 'covid', 'would', 'play', 'concussion', 'nobody', 'coach', 'safety', 'first', 'sudden']"
3273,"['took', 'soon', 'need', 'go', 'hospital', 'covid']"
3274,"['if', 'anyone', 'going', 'afford', 'get', 'second', 'pay', 'back', 'next', 'week', 'got', 'covid', 'supposed', 'start', 'new', 'job', 'pay', 'back', 'next', 'week', 'literally', 'due', 'covid', 'late', 'car', 'payment']"
3275,"['the', 'guardian', 'us', 'failure', 'ideology', 'covid', 'outsized', 'impact', 'us', 'via']"
3276,"['actually', 'people', 'emotional', 'enough', 'covid', 'even', 'support']"
3277,"['oh', 'feel', 'better', 'soon', 'sinus', 'blockage', 'fatigue', 'brain', 'fade', 'loss', 'taste', 'it', 'received', 'covid', 'works']"
3278,"['holy', 'sh', 'hope', 'one', 'this', 'crazy', 'covid', 'get', 'insane']"
3279,"['how', 'commemorate', 'mil', 'covid', 'watch', 'broadcast', 'news', 'know', 'covered']"
3280,"['how', 'get', 'covid', 'second', 'time']"
3281,"['luxe', 'you', 'wrong', 'they', 'covid', 'covid', 'how', 'going', 'dad', 'graveside', 'explain', 'safety', 'with', 'survival', 'rate', 'natural', 'immunity', 'herd', 'immunity', 'vaccine']"
3282,"['fort', 'birthplace', 'covid', 'us', 'military', 'brought', 'virus', 'around', 'world', 'that', 'lot', 'like', 'attack', 'mode', 'covid', 'covid', 'omicron']"
3283,"['dropping', 'birthday', 'outside', 'house', 'covid', 'sweet', 'dont', 'deserve']"
3284,"['the', 'crime', 'ever', 'intentional', 'release', 'covid', 'death', 'murder', 'people', 'who', 'know', 'effective', 'inexpensive', 'cure', 'covid', 'they', 'also', 'knew', 'would', 'kill']"
3285,"['for', 'biggest', 'month', 'since', 'testing', 'positive', 'lack', 'energy', 'rough', 'mood', 'covid', 'brain', 'fog', 'feel', 'like', 'idiot', 'day', 'forget', 'saying', 'mid', 'sentence', 'definitely', 'great', 'time', 'hope', 'recover', 'soon']"
3286,"['sorry', 'hear', 'stop', 'catching', 'covid', 'get', 'vaccine']"
3287,"['man', 'the', 'pandemic', 'covid', 'really', 'literally', 'everything']"
3288,"['yep', 'unfortunately', 'writing', 'wall', 'saw', 'coming', 'early', 'covid']"
3289,"['how', 'get', 'yet', 'wrong', 'covid', 'endemic', 'anywhere', 'we', 'know', 'may', 'long', 'term', 'system', 'death', 'and', 'solution']"
3290,"['inflation', 'trump', 'trade', 'war', 'covid', 'supply', 'chain', 'it', 'start', 'year']"
3291,"['and', 'following', 'covid', 'wealth', 'transfer', 'transferred', 'taxpayer', 'big', 'foreign', 'good', 'rich', 'overseas']"
3292,"['and', 'direct', 'covid', 'people', 'like', 'husband', 'whose', 'blood', 'pressure', 'shot', 'forced', 'go', 'work', 'every', 'day', 'office', 'sick', 'people', 'wound', 'massive', 'fatal', 'heart', 'attack', 'he']"
3293,"['fear', 'ramped', 'complacency', 'vital', 'transmission', 'covid']"
3294,"['really', 'beyond', 'statistical', 'common', 'correlation', 'causation', 'hacking', 'wish', 'would', 'conversation', 'covid', 'especially', 'important', 'rapidly', 'evidence']"
3295,"['um', 'can', 'tell', 'school', 'still', 'covid', 'care', 'either', 'sorry']"
3296,"['ad', 'my', 'father', 'ill', 'cough', 'fatigue', 'almost', 'march', 'saw', 'said', 'probably', 'covid', 'ran', 'sent', 'home', 'told', 'give', 'feel', 'better']"
3297,"['one', 'going', 'hospital', 'due', 'covid', 'go', 'something', 'else', 'happen', 'test', 'positive', 'never', 'report', 'keep', 'hysteria', 'going']"
3298,['covid']
3299,"['press', 'lift', 'covid', 'testing']"
3300,"['if', 'lucky', 'enough', 'close', 'one', 'voting', 'yes', 'possible', 'but', 'number', 'voting', 'slashed', 'due', 'covid', 'phone', 'voting', 'amendment', 'made', 'iso', 'onshore', 'more', 'done', 'offshore']"
3301,"['we', 'know', 'took', 'dish', 'covid', 'during', 'school', 'dramatically', 'especially', 'teenage', 'why', 'one']"
3302,"['brief', 'news', 'covid', 'north']"
3303,"['they', 'definitely', 'need', 'figure', 'better', 'format', 'next', 'year', 'the', 'courage', 'may', 'caught', 'break', 'even', 'though', 'definitely', 'want', 'covid']"
3304,"['first', 'gig']"
3305,"['my', 'son', 'great', 'my', 'husband', 'used', 'help', 'quit', 'anything', 'last', 'covid', 'made', 'everything', 'worse', 'but', 'solution', 'way', 'change', 'anything']"
3306,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why']"
3307,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why']"
3308,"['anybody', 'else', 'watched', 'health', 'alliance', 'some', 'strange', 'covid', 'positively', 'forcing', 'donate', 'democrat', 'ecology']"
3309,"['unfortunately', 'times', 'usually', 'nights', 'catch', 'next', 'day', 'got', 'covid', 'picked', 'duke']"
3310,"['wow', 'aware', 'population', 'covid', 'who', 'hell', 'causing', 'traffic']"
3311,"['actually', 'post', 'omicron', 'covid', 'whole', 'like', 'flu', 'his', 'reasoning', 'omicron', 'transmissive', 'strain', 'seriously']"
3312,"['plenty', 'hurt', 'trade', 'war', 'response', 'covid', 'peachy', 'he', 'good', 'economic', 'president', 'president', 'even', 'covid', 'he', 'lot', 'much', 'talk']"
3313,"['how', 'mother', 'can', 'not', 'send', 'order', 'covid', 'what', 'wrong', 'system']"
3314,"['if', 'evidence', 'us', 'crisis', 'facilitate', 'west', 'war', 'top', 'covid', 'hysteria', 'justifying', 'authoritarianism', 'enrich', 'super', 'rich', 'impoverish', 'rest', 'russia']"
3315,"['like', 'bib', 'fuel', 'me', 'also', 'everything', 'everything', 'them', 'made', 'much', 'easier', 'turned', 'covid', 'computer', 'could', 'tell', 'pause', 'rewind', 'full', 'that', 'feat', 'figure']"
3316,"['over', 'billion', 'covid', 'unemployment', 'likely', 'lost', 'fraud']"
3317,"['there', 'your', 'voice', 'week', 'recover', 'covid', 'thanks']"
3318,"['new', 'covid']"
3319,"['been', 'sick', 'covid', 'new', 'piece', 'tonight', 'however', 'getting', 'back', 'work']"
3320,"['the', 'covid', 'capitulation']"
3321,"['my', 'yo', 'teacher', 'got', 'covid', 'first', 'time', 'they', 'gave']"
3322,"['yeah', 'high', 'class', 'problem', 'happier', 'covid']"
3323,"['covid', 'watching', 'like']"
3324,"['wont', 'covid']"
3325,"['of', 'course', 'they', 'care', 'people', 'country', 'look', 'false', 'information', 'covid', 'fake', 'instead', 'take', 'bleach', 'they', 'care', 'moment', 'conception']"
3326,"['only', 'journey', 'always', 'kept', 'fade', 'covid', 'hit', 'definitely', 'transition']"
3327,"['dude', 'less', 'there', 'way', 'could', 'much', 'mean', 'pretty', 'good', 'anyway', 'considering', 'expect', 'anything', 'till', 'covid', 'added', 'extra', 'year', 'half', 'delay']"
3328,"['or', 'covid', 'biological']"
3329,"['ma', 'yo', 'you', 'realize', 'crime', 'rate', 'went', 'covid', 'right', 'covid', 'know', 'delusional', 'land', 'live', 'statement', 'completely', 'false']"
3330,"['how', 'saved', 'while', 'covid', 'million', 'the', 'new', 'york', 'times', 'even', 'worth']"
3331,"['morning', 'sitting', 'table', 'eating', 'breakfast', 'sudden', 'start', 'choking', 'food', 'across', 'table', 'covid']"
3332,"['over', 'billion', 'covid', 'unemployment', 'likely', 'lost', 'fraud']"
3333,"['join', 'monster']"
3334,"['oh', 'bring', 'thing', 'would', 'regular', 'covid', 'well', 'someone', 'living', 'completely', 'unhealthy', 'life', 'get', 'sick', 'even', 'flu', 'likely', 'end', 'hospital', 'perfectly', 'healthy', 'person']"
3335,"['study', 'hole', 'covid', 'hysterics', 'serious', 'as', 'we', 'said', 'all', 'along', 'do', 'not', 'need', 'vaccine']"
3336,"['least', 'covid']"
3337,"['so', 'back', 'original', 'position', 'covid', 'let', 'old', 'people', 'die']"
3338,"['she', 'reiterated', 'people', 'still', 'get', 'covid', 'get', 'sick', 'die', 'may', 'the', 'sick', 'chair', 'cabinet', 'sick', 'sick', 'telling', 'us', 'political', 'agenda']"
3339,"['she', 'realize', 'but', 'actually', 'helping', 'make', 'case', 'supreme', 'court', 'overturn', 'roe', 'return', 'abortion', 'back', 'if', 'like', 'covid', 'move', 'if', 'like', 'abortion', 'move']"
3340,"['good', 'intent', 'clearly', 'polling', 'data', 'mum', 'want', 'work', 'days', 'week', 'the', 'feed', 'back', 'get', 'want', 'days', 'week', 'till', 'go', 'prep', 'covid', 'happening', 'anyway', 'or', 'alp', 'policy', 'mum', 'must', 'work', 'days', 'week']"
3341,"['sure', 'connected', 'fuel', 'result', 'covid', 'main', 'cabin', 'round', 'trip', 'end', 'june', 'that', 'rate', 'please', 'make', 'sure', 'valid', 'price', 'high', 'demand']"
3342,"['literally', 'covid', 'relief', 'infrastructure', 'health', 'wellness', 'education']"
3343,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'ak', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
3344,"['likely', 'nowadays', 'prudent', 'covid', 'unless', 'otherwise', 'proven', 'the', 'conflict', 'rat', 'interesting', 'another', 'cause']"
3345,"['covid', 'account', 'covid', 'compensation', 'news']"
3346,"['anecdotal', 'personally', 'know', 'people', 'gotten', 'covid', 'last', 'two', 'two', 'week', 'interval', 'last', 'two']"
3347,"['police', 'covid', 'also', 'receive', 'candlelight', 'vigil', 'also', 'tragedy']"
3348,"['my', 'sister', 'husband', 'covid', 'twice', 'apart', 'did', 'receive', 'vaccine']"
3349,"['thank', 'professor', 'eugenics', 'locked', 'like', 'china', 'zoom', 'school', 'child', 'abuse', 'unconstitutionally', 'locking', 'covid', 'mild', 'normal', 'people', 'if', 'mild', 'medically', 'inferior', 'better', 'luck', 'next', 'time']"
3350,"['remember', 'who', 'someone', 'car', 'accident', 'snapped', 'leg', 'covid', 'death', 'covid', 'within', 'days', 'accident']"
3351,"['state', 'officially', 'covid', 'free', 'widespread', 'use']"
3352,"['think', 'something', 'covid', 'friendly']"
3353,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why', 'hong', 'covid', 'virus', 'sewage', 'city', 'may', 'hidden', 'thank']"
3354,"['mike', 'he', 'miss', 'time', 'covid', 'minor', 'stuff', 'true', 'mostly', 'relegation', 'battle', 'built', 'he', 'technical', 'sturdy', 'physical', 'presence', 'hope', 'works']"
3355,"['saw', 'production', 'lewis', 'the', 'great', 'divorce', 'afternoon', 'it', 'intelligently', 'done', 'production', 'dying', 'see', 'person', 'since', 'covid', 'glad', 'finally', 'near']"
3356,"['all', 'part', 'plan', 'world', 'economy', 'crash', 'rich', 'steal', 'poor', 'million', 'people', 'dead', 'yet', 'entire', 'world', 'silent', 'covid', 'mistake']"
3357,"['test', 'negative', 'well', 'covid', 'really', 'want', 'nothing', 'like', 'lot', 'people', 'know']"
3358,"['member', 'request', 'share', 'price', 'almost', 'since', 'beginning', 'year', 'they', 'considering', 'lower', 'priced', 'service', 'would', 'the', 'company', 'greatly', 'covid', 'share']"
3359,"['this', 'year', 'bubble', 'absolutely', 'fluke', 'covid', 'season', 'history', 'that', 'year', 'fluke']"
3360,"['demonstrate', 'sizable', 'latent', 'production', 'capacity', 'covid', 'related', 'somehow', 'back', 'due', 'intellectual', 'property', 'wrote', 'march']"
3361,"['find', 'way', 'avoid', 'catching', 'covid']"
3362,"['the', 'public', 'covid', 'trust', 'henry', 'they', 'big', 'shock', 'risk', 'great', 'example', 'deliberate', 'infection', 'also', 'ba', 'ba', 'omicron']"
3363,"['where', 'emergency', 'mobile', 'northern', 'where', 'housing', 'ago', 'covid', 'where', 'home', 'ago', 'non', 'lot', 'empty', 'empty']"
3364,"['nice', 'even', 'covid', 'see', 'would', 'individual', 'someday', 'get']"
3365,"['defence', 'hey', 'truth', 'warrior', 'covid']"
3366,"['currently', 'quarantine', 'covid', 'test', 'took', 'make', 'sure', 'possibly', 'expose', 'anyone', 'covid', 'test', 'positive']"
3367,"['hong', 'logged', 'new', 'covid', 'tied', 'race', 'track', 'new', 'outbreak', 'restaurant', 'industrial', 'building', 'tong']"
3368,"['the', 'covid', 'hidden', 'toll']"
3369,"['trading', 'what', 'covid', 'thing']"
3370,"['weird', 'exposed', 'covid', 'without', 'vaccine', 'never', 'ended', 'hospital', 'never', 'even', 'fact', 'never', 'even', 'got', 'even', 'though', 'whole', 'family', 'also', 'getting', 'flu', 'get', 'end', 'sicker']"
3371,"['delivery', 'pretty', 'much', 'non', 'official', 'traffic', 'moment', 'show', 'presumably', 'semi', 'daily', 'covid', 'test', 'result', 'similar', 'model', 'currently', 'used']"
3372,"['yeah', 'one', 'driver', 'probably', 'got', 'covid']"
3373,"['post', 'covid', 'let', 'something', 'like']"
3374,"['right', 'million', 'dead', 'covid']"
3375,"['collect', 'covid']"
3376,"['abc', 'radio', 'getting', 'anti', 'omicron', 'the', 'us', 'offering', 'yr', 'need', 'general', 'pop', 'slow', 'long', 'covid']"
3377,"['maybe', 'therapeutic', 'target', 'covid', 'like', 'disease']"
3378,"['vaccination', 'ideology', 'making', 'unvaccinated', 'new', 'racial', 'group', 'oppress', 'discriminate', 'why', 'people', 'see', 'big', 'red', 'flag', 'this', 'public', 'health', 'it', 'men', 'greed', 'control', 'power', 'profit', 'covid', 'perfect', 'excuse', 'russia', 'china', 'perfect']"
3379,"['you', 'mean', 'like', 'trump', 'knew', 'covid', 'coming', 'would', 'deadly', 'lied', 'us', 'flu', 'votebluein']"
3380,"['several', 'regarding', 'term', 'how', 'die', 'covid', 'job']"
3381,"['inflation', 'is', 'top', 'concern', 'among', 'as', 'covid', 'last', 'place']"
3382,"['there', 'least', 'suffering', 'grief', 'loss', 'tragic', 'loss', 'sadly', 'ongoing', 'covid', 'pandemic', 'lived', 'experience', 'loss', 'needs', 'covidaus', 'grief']"
3383,"['covid', 'far', 'every', 'time', 'mandate', 'rise', 'since', 'beginning', 'zero', 'left', 'most', 'public', 'taking', 'seriously']"
3384,"['really', 'cool', 'covid', 'part']"
3385,"['got', 'covid', 'probably', 'got', 'plane', 'since', 'half', 'plane', 'masked', 'not', 'bad', 'case', 'get', 'get', 'week', 'what', 'point', 'covid']"
3386,"['such', 'pretty', 'cat', 'is', 'covid']"
3387,"['kelly', 'dad', 'days', 'taking', 'medical', 'media', 'told', 'family', 'vaccine', 'would', 'save', 'dad', 'covid', 'end', 'vaccine', 'took', 'kelly', 'dad', 'life', 'away', 'covid']"
3388,"['he', 'absolutely', 'trip', 'tell', 'covid', 'equally', 'horrific', 'people', 'hate', 'hearts', 'know', 'late', 'everything']"
3389,"['you', 'sound', 'completely', 'delusional', 'yes', 'one', 'million', 'what', 'going', 'show', 'source', 'one', 'million', 'covid', 'personally', 'know', 'least', 'dozen', 'people', 'covid']"
